Record;EDID;Full - Name
178547;recipe_mod_armor_Metal_Lining_Limb_ResistanceLimbDamage;Plan: Strengthened Metal Armor Limbs
195688;recipe_mod_armor_RaiderMod_Lining_Limb_ResistanceLimbDamage;Plan: Strengthened Raider Armor Limbs
114484;recipe_mod_armor_Robot_Lining_Limb_ResistanceLimbDamage;Plan: Strengthened Robot Armor Limbs
157924;recipe_mod_armor_Trapper_Lining_Limb_ResistanceLimbDamage;Plan: Strengthened Trapper Armor Limbs
6133900;Recipe_mod_SuperSledge_Melee_Paint_StrongmanHammer;Plan: Strongman's Super Sledge Paint
4425234;Recipe_Armor_Combat_Arms_Medium;Plan: Sturdy Combat Arms
4425235;Recipe_Armor_Combat_Legs_Medium;Plan: Sturdy Combat Legs
4425236;Recipe_Armor_Combat_Torso_Medium;Plan: Sturdy Combat Torso
4425231;Recipe_Armor_Leather_Arms_Medium;Plan: Sturdy Leather Arms
4425232;Recipe_Armor_Leather_Legs_Medium;Plan: Sturdy Leather Legs
4425233;Recipe_Armor_Leather_Torso_Medium;Plan: Sturdy Leather Torso
4425228;Recipe_Armor_Metal_Arms_Medium;Plan: Sturdy Metal Arms
4425229;Recipe_Armor_Metal_Legs_Medium;Plan: Sturdy Metal Legs
4425230;Recipe_Armor_Metal_Torso_Medium;Plan: Sturdy Metal Torso
2858961;Recipe_Armor_RaiderMod_Arms_Medium;Plan: Sturdy Raider Arms
2858963;Recipe_Armor_RaiderMod_Legs_Medium;Plan: Sturdy Raider Legs
2858965;Recipe_Armor_RaiderMod_Torso_Medium;Plan: Sturdy Raider Torso
4425212;recipe_Armor_Robot_Medium_Legs;Plan: Sturdy Robot Legs
4425211;recipe_Armor_Robot_Medium_Arms;Plan: Sturdy Robot Right Arms
4425207;recipe_Armor_Robot_Medium_Torso;Plan: Sturdy Robot Torso
4419595;Recipe_Weapon_Ranged_SubmachineGun;Plan: Submachine Gun
5416602;recipe_mod_SubmachineGun_Receiver_Automatic1_and_ArmorPiercing;Plan: Submachine Gun Armor Piercing Receiver
5416603;recipe_mod_SubmachineGun_Receiver_Automatic1_and_MoreDamage1;Plan: Submachine Gun Hardened Receiver
5306492;recipe_mod_SubmachineGun_Receiver_ScorchedKiller;Plan: Submachine Gun Scorched Killer's Receiver
4023595;Recipe_Workshop_Container_Prewar_Suitcase_Clothes_Clean;Plan: Suitcase
5592218;Recipe_Workshop_FloorDecor_Misc_MeatWeek_BBQGrill;Plan: Super Mutant BBQ Grill
5599005;Recipe_Workshop_Appliances_Grill_SuperMutant;Plan: Super Mutant Grill
6218063;Recipe_Workshop_SuperMutantTube;Plan: Super Mutant Tube
6098702;Recipe_Workshop_Power_Generator_SuperReactor;Plan: Super Reactor
4419584;Recipe_Weapon_Melee_SuperSledge;Plan: Super Sledge
5731010;Recipe_Workshop_FloorDecor_PumpkinCarved05;Plan: Surprised Jack O'Lantern
4419585;Recipe_Weapon_Melee_Switchblade;Plan: Switchblade
2835105;recipe_mod_melee_Switchblade_Serrated;Plan: Switchblade Serrated Blade
6098700;Recipe_Workshop_MiscStructures_SymptoMatic;Plan: Sympto-Matic
5419062;recipe_mod_PipeSyringer_Scope_ScopeLong_NV;Plan: Syringer Long NV Scope
5419063;recipe_mod_PipeSyringer_Scope_ScopeMedium_NV;Plan: Syringer Medium NV Scope
5419064;recipe_mod_PipeSyringer_Scope_ScopeShort_NV;Plan: Syringer Short NV Scope
5249266;recipe_mod_PowerArmor_T45_Torso_Misc_Cleanser;Plan: T-45 Blood Cleanser
5249259;recipe_mod_PowerArmor_T45_Leg_Misc_Carry;Plan: T-45 Calibrated Shocks
5249174;recipe_Armor_PowerArmor_T45_Torso;Plan: T-45 Chest Piece
5249260;recipe_mod_PowerArmor_T45_Leg_Misc_ExplVent;Plan: T-45 Cooling Vent
5249265;recipe_mod_PowerArmor_T45_Torso_Misc_BatRegen;Plan: T-45 Core Assembly
5249267;recipe_mod_PowerArmor_T45_Torso_Misc_Emergency;Plan: T-45 Emergency Protocols
5249247;POST_recipe_mod_PowerArmor_T45_Helmet_Headlamp;Plan: T-45 Headlamp
5249248;POST_recipe_mod_PowerArmor_T45_Helmet_Headlamp_Blue;Plan: T-45 Headlamp Blue
5249249;POST_recipe_mod_PowerArmor_T45_Helmet_Headlamp_Bright;Plan: T-45 Headlamp Bright
5249250;POST_recipe_mod_PowerArmor_T45_Helmet_Headlamp_Purple;Plan: T-45 Headlamp Purple
5249251;POST_recipe_mod_PowerArmor_T45_Helmet_Headlamp_RedTactical;Plan: T-45 Headlamp Red Tactical
5249252;POST_recipe_mod_PowerArmor_T45_Helmet_Headlamp_VaultBoy;Plan: T-45 Headlamp Vault Boy
5249171;recipe_Armor_PowerArmor_T45_Helmet;Plan: T-45 Helm
5249246;recipe_mod_PowerArmor_T45_Arm_Misc_Unarmed;Plan: T-45 Hydraulic Bracers
5249254;recipe_mod_PowerArmor_T45_Helmet_Misc_Int;Plan: T-45 Internal Database
5249268;recipe_mod_PowerArmor_T45_Torso_Misc_JetPack;Plan: T-45 Jet Pack
5249269;recipe_mod_PowerArmor_T45_Torso_Misc_Kinetic;Plan: T-45 Kinetic Dynamo
5249258;recipe_mod_PowerArmor_T45_Leg_Misc_APRegen;Plan: T-45 Kinetic Servos
5249169;recipe_Armor_PowerArmor_T45_ArmLeft;Plan: T-45 Left Arm
5249172;recipe_Armor_PowerArmor_T45_LegLeft;Plan: T-45 Left Leg
5249270;recipe_mod_PowerArmor_T45_Torso_Misc_MedicPump;Plan: T-45 Medic Pump
5249263;recipe_mod_PowerArmor_T45_Material_Paint_Military;Plan: T-45 Military Paint
5249273;recipe_mod_PowerArmor_T45_Torso_Misc_Str;Plan: T-45 Motion-Assist Servos
5249244;recipe_mod_PowerArmor_T45_Arm_Misc_Optimized;Plan: T-45 Optimized Bracers
5249261;recipe_mod_PowerArmor_T45_Leg_Misc_OptimizedServos;Plan: T-45 Optimized Servos
5249262;recipe_mod_PowerArmor_T45_Leg_Misc_SprintBoost;Plan: T-45 Overdrive Servos
5249271;recipe_mod_PowerArmor_T45_Torso_Misc_Reactive;Plan: T-45 Reactive Plates
5249255;recipe_mod_PowerArmor_T45_Helmet_Misc_Recon;Plan: T-45 Recon Sensors
5249170;recipe_Armor_PowerArmor_T45_ArmRight;Plan: T-45 Right Arm
5249173;recipe_Armor_PowerArmor_T45_LegRight;Plan: T-45 Right Leg
5249243;recipe_mod_PowerArmor_T45_Arm_Misc_Bleed;Plan: T-45 Rusty Knuckles
5249256;recipe_mod_PowerArmor_T45_Helmet_Misc_Sensor;Plan: T-45 Sensor Array
5249272;recipe_mod_PowerArmor_T45_Torso_Misc_StealthBoy;Plan: T-45 Stealth Boy
5249253;recipe_mod_PowerArmor_T45_Helmet_Misc_DetectLife;Plan: T-45 Targeting HUD
5249245;recipe_mod_PowerArmor_T45_Arm_Misc_ShockDmg;Plan: T-45 Tesla Bracers
5249274;recipe_mod_PowerArmor_T45_Torso_Misc_Tesla;Plan: T-45 Tesla Coils
5249257;recipe_mod_PowerArmor_T45_Helmet_Misc_VATSChance;Plan: T-45 VATS Matrix Overlay
5249264;recipe_mod_PowerArmor_T45_Material_Paint_Winterized;Plan: T-45 Winterized Paint
4811206;recipe_mod_PowerArmor_T51_Material_Paint_NukaCola;Plan: T-51 Power Armor Nuka-Cola Paint
5249299;recipe_mod_PowerArmor_T51_Torso_Misc_Cleanser;Plan: T-51b Blood Cleanser
5249291;recipe_mod_PowerArmor_T51_Leg_Misc_Carry;Plan: T-51b Calibrated Shocks
5249180;recipe_Armor_PowerArmor_T51_Torso;Plan: T-51b Chest Piece
5249292;recipe_mod_PowerArmor_T51_Leg_Misc_ExplVent;Plan: T-51b Cooling Vent
5249298;recipe_mod_PowerArmor_T51_Torso_Misc_BatRegen;Plan: T-51b Core Assembly
5249300;recipe_mod_PowerArmor_T51_Torso_Misc_Emergency;Plan: T-51b Emergency Protocols
5249279;POST_recipe_mod_PowerArmor_T51_Helmet_Headlamp;Plan: T-51b Headlamp
5249280;POST_recipe_mod_PowerArmor_T51_Helmet_Headlamp_Blue;Plan: T-51b Headlamp Blue
5249281;POST_recipe_mod_PowerArmor_T51_Helmet_Headlamp_Bright;Plan: T-51b Headlamp Bright
5249282;POST_recipe_mod_PowerArmor_T51_Helmet_Headlamp_Purple;Plan: T-51b Headlamp Purple
5249283;POST_recipe_mod_PowerArmor_T51_Helmet_Headlamp_RedTactical;Plan: T-51b Headlamp Red Tactical
5249284;POST_recipe_mod_PowerArmor_T51_Helmet_Headlamp_VaultBoy;Plan: T-51b Headlamp Vault Boy
5249177;recipe_Armor_PowerArmor_T51_Helmet;Plan: T-51b Helm
5249278;recipe_mod_PowerArmor_T51_Arm_Misc_Unarmed;Plan: T-51b Hydraulic Bracers
5249286;recipe_mod_PowerArmor_T51_Helmet_Misc_Int;Plan: T-51b Internal Database
5249301;recipe_mod_PowerArmor_T51_Torso_Misc_JetPack;Plan: T-51b Jet Pack
5249302;recipe_mod_PowerArmor_T51_Torso_Misc_Kinetic;Plan: T-51b Kinetic Dynamo
5249290;recipe_mod_PowerArmor_T51_Leg_Misc_APRegen;Plan: T-51b Kinetic Servos
5249175;recipe_Armor_PowerArmor_T51_ArmLeft;Plan: T-51b Left Arm
5249178;recipe_Armor_PowerArmor_T51_LegLeft;Plan: T-51b Left Leg
5249303;recipe_mod_PowerArmor_T51_Torso_Misc_MedicPump;Plan: T-51b Medic Pump
5249295;recipe_mod_PowerArmor_T51_Material_Paint_Military;Plan: T-51b Military Paint
5249306;recipe_mod_PowerArmor_T51_Torso_Misc_Str;Plan: T-51b Motion-Assist Servos
5249276;recipe_mod_PowerArmor_T51_Arm_Misc_Optimized;Plan: T-51b Optimized Bracers
5249293;recipe_mod_PowerArmor_T51_Leg_Misc_OptimizedServos;Plan: T-51b Optimized Servos
5249294;recipe_mod_PowerArmor_T51_Leg_Misc_SprintBoost;Plan: T-51b Overdrive Servos
5249304;recipe_mod_PowerArmor_T51_Torso_Misc_Reactive;Plan: T-51b Reactive Plates
5249287;recipe_mod_PowerArmor_T51_Helmet_Misc_Recon;Plan: T-51b Recon Sensors
5249176;recipe_Armor_PowerArmor_T51_ArmRight;Plan: T-51b Right Arm
5249179;recipe_Armor_PowerArmor_T51_LegRight;Plan: T-51b Right Leg
5249275;recipe_mod_PowerArmor_T51_Arm_Misc_Bleed;Plan: T-51b Rusty Knuckles
5249288;recipe_mod_PowerArmor_T51_Helmet_Misc_Sensor;Plan: T-51b Sensor Array
5249305;recipe_mod_PowerArmor_T51_Torso_Misc_StealthBoy;Plan: T-51b Stealth Boy
5249285;recipe_mod_PowerArmor_T51_Helmet_Misc_DetectLife;Plan: T-51b Targeting HUD
5249277;recipe_mod_PowerArmor_T51_Arm_Misc_ShockDmg;Plan: T-51b Tesla Bracers
5249307;recipe_mod_PowerArmor_T51_Torso_Misc_Tesla;Plan: T-51b Tesla Coils
5249289;recipe_mod_PowerArmor_T51_Helmet_Misc_VATSChance;Plan: T-51b VATS Matrix Overlay
5249296;POST_recipe_mod_PowerArmor_T51_Material_Paint_VimRed;Plan: T-51b Vim! Paint
5249297;recipe_mod_PowerArmor_T51_Material_Paint_Winterized;Plan: T-51b Winterized Coating
5249328;recipe_mod_PowerArmor_T60_Material_Paint_AtomCat;Plan: T-60 Atom Cat Paint
5249341;recipe_mod_PowerArmor_T60_Torso_Misc_Cleanser;Plan: T-60 Blood Cleanser
5249329;recipe_mod_PowerArmor_T60_Material_Paint_BOSElder;Plan: T-60 BOS Elder Paint
5249330;DEPRECATED_recipe_mod_PowerArmor_T60_Material_Paint_BOSInitiate;Plan: T-60 BOS Initiate Paint
5249332;recipe_mod_PowerArmor_T60_Material_Paint_BOSKnightCaptain;Plan: T-60 BOS Knight CPT Paint
5249331;recipe_mod_PowerArmor_T60_Material_Paint_BOSKnight;Plan: T-60 BOS Knight Paint
5249333;recipe_mod_PowerArmor_T60_Material_Paint_BOSKnightSgt;Plan: T-60 BOS Knight SGT Paint
5249334;recipe_mod_PowerArmor_T60_Material_Paint_BOSOfficer;Plan: T-60 BOS Officer Paint
5249335;recipe_mod_PowerArmor_T60_Material_Paint_BOSPaladin;Plan: T-60 BOS Paladin Paint
5249336;DEPRECATED_recipe_mod_PowerArmor_T60_Material_Paint_BOSSentinel;Plan: T-60 BOS Sentinel Paint
5249337;zzzrecipe_mod_PowerArmor_T60_Material_Paint_BOSStandard;Plan: T-60 BOS Standard Paint
5249324;recipe_mod_PowerArmor_T60_Leg_Misc_Carry;Plan: T-60 Calibrated Shocks
5249186;recipe_Armor_PowerArmor_T60_Torso;Plan: T-60 Chest Piece
5249325;recipe_mod_PowerArmor_T60_Leg_Misc_ExplVent;Plan: T-60 Cooling Vent
5249340;recipe_mod_PowerArmor_T60_Torso_Misc_BatRegen;Plan: T-60 Core Assembly
5249342;recipe_mod_PowerArmor_T60_Torso_Misc_Emergency;Plan: T-60 Emergency Protocols
5249312;POST_recipe_mod_PowerArmor_T60_Helmet_Headlamp;Plan: T-60 Headlamp
5249313;POST_recipe_mod_PowerArmor_T60_Helmet_Headlamp_Blue;Plan: T-60 Headlamp Blue
5249314;POST_recipe_mod_PowerArmor_T60_Helmet_Headlamp_Bright;Plan: T-60 Headlamp Bright
5249315;POST_recipe_mod_PowerArmor_T60_Helmet_Headlamp_Purple;Plan: T-60 Headlamp Purple
5249316;POST_recipe_mod_PowerArmor_T60_Helmet_Headlamp_RedTactical;Plan: T-60 Headlamp Red Tactical
5249317;POST_recipe_mod_PowerArmor_T60_Helmet_Headlamp_VaultBoy;Plan: T-60 Headlamp Vault Boy
5249183;recipe_Armor_PowerArmor_T60_Helmet;Plan: T-60 Helm
5249311;recipe_mod_PowerArmor_T60_Arm_Misc_Unarmed;Plan: T-60 Hydraulic Bracers
5249319;recipe_mod_PowerArmor_T60_Helmet_Misc_Int;Plan: T-60 Internal Database
5249343;recipe_mod_PowerArmor_T60_Torso_Misc_Jetpack;Plan: T-60 Jet Pack
5249344;recipe_mod_PowerArmor_T60_Torso_Misc_Kinetic;Plan: T-60 Kinetic Dynamo
5249323;recipe_mod_PowerArmor_T60_Leg_Misc_APRegen;Plan: T-60 Kinetic Servos
5249181;recipe_Armor_PowerArmor_T60_ArmLeft;Plan: T-60 Left Arm
5249184;recipe_Armor_PowerArmor_T60_LegLeft;Plan: T-60 Left Leg
5249345;recipe_mod_PowerArmor_T60_Torso_Misc_MedicPump;Plan: T-60 Medic Pump
5249338;recipe_mod_PowerArmor_T60_Material_Paint_Military;Plan: T-60 Military Paint
5249348;recipe_mod_PowerArmor_T60_Torso_Misc_Str;Plan: T-60 Motion-Assist Servos
5249309;recipe_mod_PowerArmor_T60_Arm_Misc_Optimized;Plan: T-60 Optimized Bracers
5249326;recipe_mod_PowerArmor_T60_Leg_Misc_OptimizedServos;Plan: T-60 Optimized Servos
5249327;recipe_mod_PowerArmor_T60_Leg_Misc_SprintBoost;Plan: T-60 Overdrive Servos
5249346;recipe_mod_PowerArmor_T60_Torso_Misc_Reactive;Plan: T-60 Reactive Plates
5249320;recipe_mod_PowerArmor_T60_Helmet_Misc_Recon;Plan: T-60 Recon Sensors
5249182;recipe_Armor_PowerArmor_T60_ArmRight;Plan: T-60 Right Arm
5249185;recipe_Armor_PowerArmor_T60_LegRight;Plan: T-60 Right Leg
5249308;recipe_mod_PowerArmor_T60_Arm_Misc_Bleed;Plan: T-60 Rusty Knuckles
5249321;recipe_mod_PowerArmor_T60_Helmet_Misc_Sensor;Plan: T-60 Sensor Array
5249347;recipe_mod_PowerArmor_T60_Torso_Misc_StealthBoy;Plan: T-60 Stealth Boy
5249318;recipe_mod_PowerArmor_T60_Helmet_Misc_DetectLife;Plan: T-60 Targeting HUD
5249310;recipe_mod_PowerArmor_T60_Arm_Misc_ShockDmg;Plan: T-60 Tesla Bracers
5249349;recipe_mod_PowerArmor_T60_Torso_Misc_Tesla;Plan: T-60 Tesla Coils
5249322;recipe_mod_PowerArmor_T60_Helmet_Misc_VATSChance;Plan: T-60 VATS Matrix Overlay
5249339;recipe_mod_PowerArmor_T60_Material_Paint_Winterized;Plan: T-60 Winterized Coating
5904067;W05_Recipe_mod_Armor_PowerArmor_T65_Torso_Misc_Cleanser_GoldVendor;Plan: T-65 Blood Cleanser
5904062;W05_Recipe_mod_Armor_PowerArmor_T65_Leg_Misc_Carry_GoldVendor;Plan: T-65 Calibrated Shocks
5904063;W05_Recipe_mod_Armor_PowerArmor_T65_Leg_Misc_ExplVent_GoldVendor;Plan: T-65 Cooling Vent
5904066;W05_Recipe_mod_Armor_PowerArmor_T65_Torso_Misc_BatRegen_GoldVendor;Plan: T-65 Core Assembly
5904068;W05_Recipe_mod_Armor_PowerArmor_T65_Torso_Misc_Emergency_GoldVendor;Plan: T-65 Emergency Protocols
5804885;W05_Recipe_Armor_PowerArmor_T65_Helmet_GoldVendor;Plan: T-65 Helm
5904060;W05_Recipe_mod_Armor_PowerArmor_T65_Arm_Misc_Unarmed_GoldVendor;Plan: T-65 Hydraulic Bracers
5904069;W05_Recipe_mod_Armor_PowerArmor_T65_Torso_Misc_Jetpack_GoldVendor;Plan: T-65 Jet Pack
5904070;W05_Recipe_mod_Armor_PowerArmor_T65_Torso_Misc_Kinetic_GoldVendor;Plan: T-65 Kinetic Dynamo
5904061;W05_Recipe_mod_Armor_PowerArmor_T65_Leg_Misc_APRegen_GoldVendor;Plan: T-65 Kinetic Servos
5804883;W05_Recipe_Armor_PowerArmor_T65_ArmLeft_GoldVendor;Plan: T-65 Left Arm
5804886;W05_Recipe_Armor_PowerArmor_T65_LegLeft_GoldVendor;Plan: T-65 Left Leg
5904071;W05_Recipe_mod_Armor_PowerArmor_T65_Torso_Misc_MedicPump_GoldVendor;Plan: T-65 Medic Pump
5904074;W05_Recipe_mod_Armor_PowerArmor_T65_Torso_Misc_Str_GoldVendor;Plan: T-65 Motion-Assist Servos
5904057;W05_Recipe_mod_Armor_PowerArmor_T65_Arm_Misc_Optimized_GoldVendor;Plan: T-65 Optimized Bracers
5904064;W05_Recipe_mod_Armor_PowerArmor_T65_Leg_Misc_OptimizedServos_GoldVendor;Plan: T-65 Optimized Servos
5904065;W05_Recipe_mod_Armor_PowerArmor_T65_Leg_Misc_SprintBoost_GoldVendor;Plan: T-65 Overdrive Servos
5904072;W05_Recipe_mod_Armor_PowerArmor_T65_Torso_Misc_Reactive_GoldVendor;Plan: T-65 Reactive Plates
5804884;W05_Recipe_Armor_PowerArmor_T65_ArmRight_GoldVendor;Plan: T-65 Right Arm
5804887;W05_Recipe_Armor_PowerArmor_T65_LegRight_GoldVendor;Plan: T-65 Right Leg
5904058;W05_Recipe_mod_Armor_PowerArmor_T65_Arm_Misc_Bleed_GoldVendor;Plan: T-65 Rusty Knuckles
5904073;W05_Recipe_mod_Armor_PowerArmor_T65_Torso_Misc_StealthBoy_GoldVendor;Plan: T-65 Stealth Boy
5904059;W05_Recipe_mod_Armor_PowerArmor_T65_Arm_Misc_ShockDmg_GoldVendor;Plan: T-65 Tesla Bracers
5904075;W05_Recipe_mod_Armor_PowerArmor_T65_Torso_Misc_Tesla_GoldVendor;Plan: T-65 Tesla Coils
5804888;W05_Recipe_Armor_PowerArmor_T65_Torso_GoldVendor;Plan: T-65 Torso
5152707;Recipe_Workshop_Lights_TableLamps;Plan: Table Lamps
5147021;Recipe_Workshop_Appliances_TelevisionTable;Plan: Table Television
5147001;Recipe_Workshop_Appliances_Television;Plan: Television
5147041;Recipe_Workshop_MiscStructures_Tent_Medium;Plan: Tent
3803170;Recipe_Workshop_PowerConnectors_Terminal;Plan: Terminal
4023630;Recipe_Workshop_Trap_ElectricalArc;Plan: Tesla Arc Trap
4419605;Recipe_Weapon_Ranged_LightningGun;Plan: Tesla Rifle
5442093;recipe_DLC01_mod_LightningGun_Barrel_ChargeShotgun;Plan: Tesla Rifle Charging Shotgun Barrel
4641433;Recipe_Weapon_Ranged_TheFixer;Plan: The Fixer
6098692;Recipe_Weapon_Melee_AssaultronBlade_TheGutter;Plan: The Gutter
5580767;Recipe_Armor_EnclaveScoutUniform_Torso_Set_V94_Bleed_GoldVendor;Plan: Thorn Armor Chest Piece
5580763;Recipe_Armor_EnclaveScoutUniform_ArmLeft_Set_V94_Bleed_GoldVendor;Plan: Thorn Armor Left Arm
5580765;Recipe_Armor_EnclaveScoutUniform_LegLeft_Set_V94_Bleed_GoldVendor;Plan: Thorn Armor Left Leg
5588561;Recipe_Armor_EnclaveScoutUniform_ArmRight_Set_V94_Bleed_GoldVendor;Plan: Thorn Armor Right Arm
5588563;Recipe_Armor_EnclaveScoutUniform_LegRight_Set_V94_Bleed_GoldVendor;Plan: Thorn Armor Right Leg
5145846;POST_Recipe_Tinkers_GrenadeThrowingBearTrapBleeding;Plan: Thrown Bear Trap
5145845;POST_Recipe_Tinkers_GrenadeThrowingBearTrap;Plan: Thrown Bleeding Bear Trap
5130369;Recipe_Workshop_Crafting_CraftingTinkers;Plan: Tinker's Workbench
4419586;Recipe_Weapon_Melee_TireIron;Plan: Tire Iron
4419590;Recipe_Weapon_Thrown_Tomahawk;Plan: Tomahawk
4023591;Recipe_Workshop_Container_ToolChest;Plan: Tool Chest
4023594;Recipe_Workshop_Container_Toolbox;Plan: Toolbox
4582461;recipe_mod_melee_ShepherdsCrook_Toothed;Plan: Toothed Shepherd's Crook
5152695;Recipe_Workshop_Lights_TrackLights;Plan: Track Lighting
5199640;Recipe_Armor_Trapper_Arms;Plan: Trapper Arms
5199641;Recipe_Armor_Trapper_Legs;Plan: Trapper Legs
5199642;Recipe_Armor_Trapper_Torso;Plan: Trapper Torso
4023582;Recipe_Workshop_Container_Prewar_TrashCan;Plan: Trash Can
5952507;Recipe_Clothes_TreasureHunterOutfit;Plan: Treasure Hunter Outfit
5952504;Recipe_Headwear_TreasureHunter;Plan: Treasure Hunter Outfit Hat
4030359;recipe_mod_armor_UnderArmor_BOS_Mk2;Plan: Treated Lining BoS Underarmor
4030361;recipe_mod_armor_UnderArmor_Casual_Mk2;Plan: Treated Lining Casual Underarmor
4030368;recipe_mod_armor_UnderArmor_Marine_Mk2;Plan: Treated Lining Marine Underarmor
4030363;recipe_mod_armor_UnderArmor_Enclave_Mk2;Plan: Treated Lining Operative Underarmor
4030370;recipe_mod_armor_UnderArmor_Raider_Mk2;Plan: Treated Lining Raider Underarmor
6053409;recipe_mod_armor_UnderArmor_SecretService_Mk2;Plan: Treated Lining Secret Service Underarmor
5844859;W05_Recipe_Workshop_Chem_TurboFertFertilizer_GoldVendor;Plan: Turbo-Fert Fertilizer
4023605;Recipe_Workshop_WallDecor_FlagWallUSA;Plan: U.S. Flag
4179936;P01C_Tadpole_Recipe_Workshop_WallDecor_FlagsUSA_Clean;Plan: U.S. Flags (Clean)
143902;recipe_mod_armor_Combat_Lining_Limb_Lighter2;Plan: Ultra-Light Build Combat Armor Limbs
210871;recipe_mod_armor_Leather_Lining_Torso_Lighter2;Plan: Ultra-Light Build Leather Armor Chest
217956;recipe_mod_armor_Leather_Lining_Limb_Lighter2;Plan: Ultra-Light Build Leather Armor Limbs
137395;recipe_DLC03_mod_armor_Marine_Lining_Torso_Lighter2;Plan: Ultra-Light Build Marine Armor Chest
137489;recipe_DLC03_mod_armor_Marine_Lining_Limb_Lighter2;Plan: Ultra-Light Build Marine Armor Limbs
163268;recipe_mod_armor_Metal_Lining_Torso_Lighter2;Plan: Ultra-Light Build Metal Armor Chest
190680;recipe_mod_armor_Metal_Lining_Limb_Lighter2;Plan: Ultra-Light Build Metal Armor Limbs
158163;recipe_mod_armor_RaiderMod_Lining_Torso_Lighter2;Plan: Ultra-Light Build Raider Armor Chest
158161;recipe_mod_armor_RaiderMod_Lining_Limb_Lighter2;Plan: Ultra-Light Build Raider Armor Limbs
114480;recipe_mod_armor_Robot_Lining_Torso_Lighter2;Plan: Ultra-Light Build Robot Armor Chest
114506;recipe_mod_armor_Robot_Lining_Limb_Lighter2;Plan: Ultra-Light Build Robot Armor Limbs
6143381;recipe_mod_armor_SecretService_Lining_Limb_Lighter2_GoldVendor;Plan: Ultra-Light Build Secret Service Armor Limbs
157882;recipe_mod_armor_Trapper_Lining_Torso_Lighter2;Plan: Ultra-Light Build Trapper Armor Chest
158021;recipe_mod_armor_Trapper_Lining_Limb_Lighter2;Plan: Ultra-Light Build Trapper Armor Limbs
5414330;recipe_mod_UltraciteLaserGun_Barrel_Spinning_Recoil-HipAccuracy;Plan: Ultracite Aligned Automatic Barrel
5249362;recipe_mod_PowerArmor_Ultracite_Torso_Misc_Cleanser;Plan: Ultracite Blood Cleanser
5249357;recipe_mod_PowerArmor_Ultracite_Leg_Misc_Carry;Plan: Ultracite Calibrated Shocks
5249358;recipe_mod_PowerArmor_Ultracite_Leg_Misc_ExplVent;Plan: Ultracite Cooling Vent
5249361;recipe_mod_PowerArmor_Ultracite_Torso_Misc_BatRegen;Plan: Ultracite Core Assembly
5249364;recipe_mod_PowerArmor_Ultracite_Torso_Misc_Emergency;Plan: Ultracite Emergency Protocols
5195665;Recipe_Weapon_Ranged_Ultracite_GatlingLaser;Plan: Ultracite Gatling Laser
5414329;recipe_mod_Ultracite_GatlingLaser_Receiver_Burning-HipAccuracy;Plan: Ultracite Gatling Refined Beta Wave Tuner
5414328;recipe_mod_Ultracite_GatlingLaser_Receiver_Burning-CritDMG;Plan: Ultracite Gatling Severe Beta Wave Tuner
5249189;recipe_Armor_PowerArmor_Ultracite_Helmet;Plan: Ultracite Helm
5249352;recipe_mod_PowerArmor_Ultracite_Arm_Misc_Unarmed;Plan: Ultracite Hydraulic Bracers
5249354;recipe_mod_PowerArmor_Ultracite_Helmet_Misc_Int;Plan: Ultracite Internal Database
5615362;recipe_mod_PowerArmor_Ultracite_Torso_Misc_JetPack;Plan: Ultracite Jet Pack
5249365;recipe_mod_PowerArmor_Ultracite_Torso_Misc_Kinetic;Plan: Ultracite Kinetic Dynamo
5249356;recipe_mod_PowerArmor_Ultracite_Leg_Misc_APRegen;Plan: Ultracite Kinetic Servos
5195664;Recipe_Weapon_Ranged_Ultracite_LaserGun;Plan: Ultracite Laser Gun
5414223;recipe_mod_UltraciteLaserGun_Receiver_Burning-HipAccuracy;Plan: Ultracite Laser Refined Beta Wave Tuner
5414331;recipe_mod_UltraciteLaserGun_Receiver_Burning-CritDMG;Plan: Ultracite Laser Severe Beta Wave Tuner
5414222;recipe_mod_UltraciteLaserGun_Receiver_Burning-FastTrigger;Plan: Ultracite Laser Tuned Beta Wave Tuner
5249187;recipe_Armor_PowerArmor_Ultracite_ArmLeft;Plan: Ultracite Left Arm
5249190;recipe_Armor_PowerArmor_Ultracite_LegLeft;Plan: Ultracite Left Leg
5249366;recipe_mod_PowerArmor_Ultracite_Torso_Misc_MedicPump;Plan: Ultracite Medic Pump
5249368;recipe_mod_PowerArmor_Ultracite_Torso_Misc_Str;Plan: Ultracite Motion-Assist Servos
5249351;recipe_mod_PowerArmor_Ultracite_Arm_Misc_Optimized;Plan: Ultracite Optimized Bracers
5249359;recipe_mod_PowerArmor_Ultracite_Leg_Misc_OptimizedServos;Plan: Ultracite Optimized Servos
5249360;recipe_mod_PowerArmor_Ultracite_Leg_Misc_SprintBoost;Plan: Ultracite Overdrive Servos
5249367;recipe_mod_PowerArmor_Ultracite_Torso_Misc_Reactive;Plan: Ultracite Reactive Plates
5249188;recipe_Armor_PowerArmor_Ultracite_ArmRight;Plan: Ultracite Right Arm
5249191;recipe_Armor_PowerArmor_Ultracite_LegRight;Plan: Ultracite Right Leg
5249350;recipe_mod_PowerArmor_Ultracite_Arm_Misc_Bleed;Plan: Ultracite Rusty Knuckles
5249355;recipe_mod_PowerArmor_Ultracite_Helmet_Misc_Sensor;Plan: Ultracite Sensor Array
